mgmtID,name,market,state
24736,Privately Owned and Managed,Los Angeles,CA
29053,Caruso Affiliated Holdings LLC,Los Angeles,CA
24848,Francis Property Management,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
24179,IMT Residential,Los Angeles,CA
27352,R. W. Selby,Los Angeles,CA
27352,R. W. Selby,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28221,Iconic Real Estate,Los Angeles,CA
28123,Miracle Mile Properties  Inc.,Los Angeles,CA
28135,Garden Communities of California,Los Angeles,CA
26675,Pioneer Property Management (aka Omninet),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28264,Redwood Urban,Los Angeles,CA
28100,Goldrich & Kest Inc.,Los Angeles,CA
28132,California Landmark Group (CLG),Los Angeles,CA
26831,FPI Management,Los Angeles,CA
25089,Lincoln Property Company,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
28159,Carlo Inc.,Los Angeles,CA
24848,Francis Property Management,Los Angeles,CA
27352,R. W. Selby,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28100,Goldrich & Kest Inc.,Los Angeles,CA
24991,Sterling Group,Los Angeles,CA
26703,Legacy Partners,Los Angeles,CA
24531,Waterton,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24848,Francis Property Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28281,Urban LA Living,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24847,Sequoia Equities,Los Angeles,CA
26703,Legacy Partners,Los Angeles,CA
28136,Beverly Hills Properties,Los Angeles,CA
25052,AIMCO,Los Angeles,CA
28258,Parkview Management Group (PMG),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
25089,Lincoln Property Company,Los Angeles,CA
24146,Bell Partners (aka Bell Apartment Living),Los Angeles,CA
25672,Crescent Heights,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28086,The Remm Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28307,Capital Realty Advisors,Los Angeles,CA
28136,Beverly Hills Properties,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28081,Moss & Company,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26739,Oakwood Worldwide,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24179,IMT Residential,Los Angeles,CA
28088,Advanced Management Company,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
25052,AIMCO,Los Angeles,CA
25378,Lyon Communities (Lyon Living),Los Angeles,CA
26106,Cirrus Asset Management,Los Angeles,CA
24955,RCMI Group,Los Angeles,CA
28281,Urban LA Living,Los Angeles,CA
28110,Global Integrity Realty,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
26201,Mill Creek Residential Trust,Los Angeles,CA
24571,Finger Companies,Los Angeles,CA
24707,Berkshire Residential Investments AKA Berkshire Group,Los Angeles,CA
24806,Simpson Property Group (aka Simpson Housing),Los Angeles,CA
25089,Lincoln Property Company,Los Angeles,CA
26106,Cirrus Asset Management,Los Angeles,CA
28102,Jones & Jones Management Group,Los Angeles,CA
28214,Pellegrino apartments,Los Angeles,CA
28237,Seligman Group (aka SWEL Group ),Los Angeles,CA
26615,MG Properties Group,Los Angeles,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
24848,Francis Property Management,Los Angeles,CA
28155,Afton Properties,Los Angeles,CA
24367,Kennedy Wilson,Los Angeles,CA
26831,FPI Management,Los Angeles,CA
28102,Jones & Jones Management Group,Los Angeles,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),Los Angeles,CA
28319,Briar Management,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24531,Waterton,Los Angeles,CA
27376,Barker Management,Los Angeles,CA
24136,Greystar,Los Angeles,CA
28136,Beverly Hills Properties,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
28738,Strathmore Regency LLC,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28239,Thomas Safran & Associates,Los Angeles,CA
28081,Moss & Company,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
28136,Beverly Hills Properties,Los Angeles,CA
26937,Cannon Management,Los Angeles,CA
28645,Brookfield Properties FKA Forest City Residential,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
29075,Deels Properties,Los Angeles,CA
24795,The Michaels Organization (aka- Interstate Realty),Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
28123,Miracle Mile Properties  Inc.,Los Angeles,CA
28147,Polaris Property Management aka MWest Holdings LLC,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
28081,Moss & Company,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
28119,PMA - Property Management Associates,Los Angeles,CA
26106,Cirrus Asset Management,Los Angeles,CA
28079,Greystone Management Group,Los Angeles,CA
24073,United Dominion Realty (UDR),Los Angeles,CA
26735,LMC (aka A Lennar Company),Los Angeles,CA
28100,Goldrich & Kest Inc.,Los Angeles,CA
28249,Westwood Concord Properties,Los Angeles,CA
24984,Alliance Residential,Los Angeles,CA
24887,Downtown Prop Management,Los Angeles,CA
28316,DTLA Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24136,Greystar,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),Los Angeles,CA
29097,HFH Ltd.,Los Angeles,CA
24955,RCMI Group,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28324,Ingenious Asset Group,Los Angeles,CA
25277,The Richman Group of Companies,Los Angeles,CA
25133,McCormack Baron Salazar Management,Los Angeles,CA
28223,The Eberly Company,Los Angeles,CA
26106,Cirrus Asset Management,Los Angeles,CA
26106,Cirrus Asset Management,Los Angeles,CA
28316,DTLA Management,Los Angeles,CA
28202,Solari Enterprises Inc.,Los Angeles,CA
28132,California Landmark Group (CLG),Los Angeles,CA
28129,Irvine Company Apartment Communities,Orange County,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
25294,Wood Partners - aka Wood Residential,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),Los Angeles,CA
26831,FPI Management,Los Angeles,CA
24784,Camden Property Trust,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
28264,Redwood Urban,Los Angeles,CA
24136,Greystar,Los Angeles,CA
24136,Greystar,Los Angeles,CA
24832,AMC (Apartment Management Consultants),Los Angeles,CA
28077,Arnel Management Company,Los Angeles,CA
28136,Beverly Hills Properties,Los Angeles,CA
25378,Lyon Communities (Lyon Living),Los Angeles,CA
